Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.8446115288220551	0.81666762092372	0.775	0.7656641604010025	0.7142857142857143	0.9523809523809523	0.5408163265306123	0.9523809523809523
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
1	0.8471177944862156	0.8233274969728299	0.8	0.7994987468671679	0.8095238095238095	0.8095238095238095	0.5989974937343359	0.8095238095238095
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.849624060150376	0.8314068499486633	0.825	0.818295739348371	0.7692307692307693	0.9523809523809523	0.6446700507614214	0.9523809523809523
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
1	0.8446115288220551	0.81666762092372	0.8	0.7944862155388471	0.76	0.9047619047619048	0.5949367088607596	0.9047619047619048
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.8671679197994987	0.8430496690089391	0.8	0.7919799498746867	0.7407407407407407	0.9523809523809523	0.5928753180661577	0.9523809523809523
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
1	0.87468671679198	0.8500568848507415	0.8	0.7894736842105263	0.7241379310344828	1.0	0.5907928388746804	1.0
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
2	0.8822055137844611	0.8753344878774649	0.8	0.7919799498746867	0.7407407407407407	0.9523809523809523	0.5928753180661577	0.9523809523809523
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
3	0.8822055137844611	0.8802219984372444	0.85	0.844611528822055	0.8	0.9523809523809523	0.6962025316455696	0.9523809523809523
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
4	0.8721804511278195	0.858925702140948	0.825	0.818295739348371	0.7692307692307693	0.9523809523809523	0.6446700507614214	0.9523809523809523
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.4987468671679197	0.5624327925229102	0.45	0.42857142857142855	0.4864864864864865	0.8571428571428571	-0.14882506527415162	0.8571428571428571
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
1	0.418546365914787	0.5513309224716338	0.45	0.42857142857142855	0.4864864864864865	0.8571428571428571	-0.14882506527415162	0.8571428571428571
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
2	0.5213032581453634	0.5061648036980537	0.475	0.49749373433583954	0.5	0.047619047619047616	-0.004784688995215447	0.047619047619047616
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
3	0.4348370927318296	0.45788416544302746	0.475	0.5	0.0	0.0	0.0	0.0
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
4	0.4674185463659148	0.5359933230981684	0.475	0.5	0.0	0.0	0.0	0.0
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.3533834586466165	0.4178135318110311	0.45	0.47117794486215536	0.3333333333333333	0.047619047619047616	-0.05515587529976007	0.047619047619047616
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
1	0.3609022556390977	0.47388411153693877	0.325	0.3270676691729323	0.3333333333333333	0.2857142857142857	-0.3432835820895521	0.2857142857142857
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
2	0.4987468671679198	0.5036290045890118	0.45	0.46616541353383456	0.42857142857142855	0.14285714285714285	-0.06537530266343827	0.14285714285714285
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
3	0.449874686716792	0.456299600026682	0.475	0.5	0.0	0.0	0.0	0.0
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
4	0.3621553884711779	0.4292198450859597	0.45	0.46867167919799496	0.4	0.09523809523809523	-0.06024096385542177	0.09523809523809523
