Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.8796992481203008	0.8830604520038302	0.85	0.8471177944862156	0.8260869565217391	0.9047619047619048	0.6977329974811084	0.9047619047619048
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
1	0.8796992481203008	0.8860443951414665	0.825	0.818295739348371	0.7692307692307693	0.9523809523809523	0.6446700507614214	0.9523809523809523
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.8922305764411027	0.8883812330353378	0.875	0.8734335839598997	0.8636363636363636	0.9047619047619048	0.7487437185929648	0.9047619047619048
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
1	0.8922305764411027	0.8954376227186558	0.825	0.818295739348371	0.7692307692307693	0.9523809523809523	0.6446700507614214	0.9523809523809523
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.9398496240601504	0.9534914417654357	0.825	0.818295739348371	0.7692307692307693	0.9523809523809523	0.6446700507614214	0.9523809523809523
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
1	0.93734335839599	0.9529581586234568	0.85	0.844611528822055	0.8	0.9523809523809523	0.6962025316455696	0.9523809523809523
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
2	0.9323308270676691	0.947358842873765	0.85	0.844611528822055	0.8	0.9523809523809523	0.6962025316455696	0.9523809523809523
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
3	0.9323308270676691	0.947358842873765	0.85	0.844611528822055	0.8	0.9523809523809523	0.6962025316455696	0.9523809523809523
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
4	0.924812030075188	0.9375825751917035	0.85	0.8471177944862156	0.8260869565217391	0.9047619047619048	0.6977329974811084	0.9047619047619048
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.5614035087719298	0.5972064945857177	0.475	0.5	0.0	0.0	0.0	0.0
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
1	0.6416040100250627	0.6201434816323831	0.525	0.5375939849624061	0.6	0.2857142857142857	0.07317073170731703	0.2857142857142857
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
2	0.45112781954887216	0.6045395794318631	0.525	0.5426065162907268	0.6666666666666666	0.19047619047619047	0.08212560386473444	0.19047619047619047
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
3	0.418546365914787	0.48030893506011313	0.5	0.5238095238095238	1.0	0.047619047619047616	0.04534606205250613	0.047619047619047616
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
4	0.39849624060150374	0.43640221031387466	0.4	0.41604010025062654	0.2857142857142857	0.09523809523809523	-0.16222760290556915	0.09523809523809523
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.41604010025062654	0.4449401077007905	0.575	0.5651629072681704	0.5714285714285714	0.7619047619047619	0.13265306122448983	0.7619047619047619
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
1	0.5538847117794485	0.5552671838535254	0.475	0.5	0.0	0.0	0.0	0.0
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
2	0.4110275689223058	0.5932597784803311	0.475	0.5	0.0	0.0	0.0	0.0
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
3	0.568922305764411	0.5615838501648542	0.475	0.5	0.0	0.0	0.0	0.0
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
4	0.37593984962406013	0.434511636474875	0.475	0.5	0.0	0.0	0.0	0.0
