0,0.018493684,0
0,0.018492481,0
0,0.018491864,0
1,0.982869804,1
0,0.018501604,0
1,0.982869923,1
1,0.982856333,1
0,0.018484227,0
1,0.982868433,1
1,0.982863247,1
1,0.982870519,1
1,0.982881308,1
1,0.982859552,1
1,0.982872307,1
1,0.982877374,1
0,0.01849203,0
0,0.018487416,0
0,0.018503875,0
1,0.982863009,1
1,0.982854128,1
1,0.982564151,1
1,0.982864022,1
0,0.018493475,0
1,0.982863128,1
0,0.018500375,0
0,0.499887824,0
1,0.982855499,1
0,0.018493067,0
1,0.9828614,1
0,0.018482851,0
1,0.982872903,1
1,0.982859552,1
1,0.982856929,1
1,0.98250097,1
0,0.018517613,0
1,0.982869208,1
0,0.018495303,0
1,0.981458247,1
1,0.98285538,1
1,0.982397974,1
1,0.517267406,1
0,0.018489243,0
1,0.98285228,1
1,0.978876233,1
0,0.499780834,0
1,0.976284921,1
1,0.982863247,1
0,0.018484415,0
1,0.982804596,1
1,0.982856095,1
0,0.01856003,0
0,0.018496653,0
0,0.018493123,0
1,0.98286891,1
0,0.167920575,1
1,0.982859075,1
1,0.982735634,1
1,0.982859194,1
1,0.982856214,0
1,0.982851386,1
0,0.018499475,0
1,0.982864738,1
1,0.98286891,1
0,0.018500045,0
1,0.982867062,1
0,0.018499328,0
0,0.499691337,0
0,0.018485365,0
1,0.982864141,1
1,0.98286736,1
1,0.98286438,1
0,0.018500477,0
1,0.982770801,1
0,0.018545259,0
1,0.982866347,1
1,0.982864976,1
0,0.018485541,0
0,0.018492619,0
0,0.018482737,0
1,0.982871771,1
0,0.0184885,0
0,0.018498203,0
0,0.01850081,0
1,0.982861638,1
0,0.018500246,0
1,0.982852161,1
1,0.982854605,0
0,0.018486632,0
0,0.018498704,0
0,0.018489243,0
0,0.018487902,0
0,0.030290943,0
1,0.98266679,1
1,0.982858181,1
0,0.01849537,0
0,0.018505571,0
0,0.018499786,0
0,0.018508438,0
1,0.982864618,1
0,0.018481242,0
0,0.018486235,0
1,0.912362576,1
1,0.982856452,1
1,0.982810616,1
0,0.018504724,0
0,0.018490231,0
0,0.018495804,0
1,0.982883275,1
1,0.982863903,1
0,0.018493155,0
1,0.982557714,1
1,0.72034812,0
0,0.018501466,0
0,0.030559372,0
1,0.802831113,1
0,0.018492421,0
0,0.499799579,1
0,0.018491719,0
0,0.018483629,0
0,0.018502358,0
0,0.018486733,0
0,0.0184885,0
1,0.982862413,1
1,0.979059219,1
1,0.982867479,1
1,0.98279047,1
1,0.982858837,1
0,0.018493744,0
0,0.01848489,0
1,0.982861042,1
1,0.972215772,1
0,0.018496504,0
1,0.982863247,1
0,0.018495146,0
1,0.981330931,1
0,0.018614499,0
0,0.01849472,1
0,0.018491644,0
1,0.982859194,1
0,0.018501354,1
0,0.018489284,1
0,0.01849049,0
0,0.018486371,0
0,0.018501002,0
0,0.018488076,0
0,0.018485921,0
1,0.982863903,1
1,0.976243079,1
0,0.018499173,0
0,0.018498885,0
0,0.019231964,0
0,0.019228278,0
1,0.982869327,0
0,0.018491883,0
0,0.499862581,0
1,0.982859433,1
1,0.982863128,1
1,0.954938233,1
0,0.018486239,0
1,0.982798398,1
0,0.018486172,0
0,0.018506445,0
0,0.018487088,0
0,0.018498279,0
0,0.296691895,0
1,0.98285532,0
0,0.01851077,0
0,0.018491752,0
1,0.982860565,1
0,0.018488383,0
1,0.982855201,1
0,0.018511517,0
0,0.018512901,0
0,0.070214652,0
0,0.018492317,0
0,0.01850081,0
0,0.018493857,0
0,0.018487498,0
0,0.018482966,0
0,0.018489035,0
1,0.98267591,1
0,0.499778509,1
0,0.01848414,0
0,0.476399332,1
1,0.982873619,1
1,0.982863247,1
1,0.982861876,1
0,0.018500401,0
1,0.98285538,1
1,0.981253803,1
0,0.018488519,0
1,0.982852757,1
0,0.018509477,0
1,0.9828614,1
1,0.982866466,1
1,0.982860446,1
1,0.982854366,1
1,0.982840419,1
0,0.018487392,0
0,0.018494843,0
1,0.982863903,1
0,0.018484607,0
0,0.018494062,0
0,0.018506004,0
0,0.018497162,0
0,0.499731302,1
1,0.982862115,1
1,0.98285377,1
0,0.499761432,0
0,0.499838144,0
1,0.982861042,1
0,0.018502463,0
0,0.018489435,1
0,0.018502565,0
1,0.98286891,1
0,0.018485134,0
0,0.018488172,0
0,0.018487699,0
0,0.018481985,0
0,0.018482497,0
0,0.018488262,0
0,0.018492289,1
1,0.982867479,1
1,0.982857049,1
1,0.982855737,1
1,0.982864738,1
1,0.982690632,1
0,0.018498937,0
1,0.500077844,1
1,0.982854843,1
0,0.02275434,0
0,0.018494956,0
0,0.018491086,0
1,0.982853889,1
0,0.018496875,0
1,0.982517779,1
0,0.018481268,0
1,0.982858539,1
0,0.019235743,0
0,0.018499302,0
0,0.018486751,0
0,0.018492809,0
0,0.018493105,0
0,0.018494982,0
0,0.018496083,0
0,0.018486008,0
0,0.019082703,0
1,0.982746363,1
1,0.982857347,1
1,0.982894897,1
1,0.98285538,1
0,0.018483974,0
0,0.018494077,0
1,0.982859671,1
0,0.018484244,0
0,0.018494627,0
1,0.982862115,1
0,0.018495237,0
0,0.018488726,0
0,0.018486058,0
0,0.018492535,0
1,0.982271016,1
1,0.982862175,1
0,0.018484918,0
1,0.98285979,1
0,0.01849596,0
1,0.982863724,1
1,0.982861161,1
0,0.018485276,0
1,0.982857823,1
1,0.98285681,1
0,0.018539257,0
0,0.018502371,0
0,0.018495303,0
1,0.982869327,1
1,0.982854366,1
1,0.982301235,1
0,0.018500092,0
1,0.9828583,1
0,0.037073035,0
1,0.978227377,1
0,0.018502619,0
0,0.018501051,0
0,0.018488213,0
1,0.982860148,1
1,0.982868314,1
1,0.982866228,1
0,0.018495517,0
1,0.982858419,1
1,0.982854486,1
0,0.499730945,1
0,0.018485134,0
0,0.499596238,1
0,0.018501293,0
0,0.499740064,1
0,0.018483637,0
1,0.982861519,1
1,0.982862651,1
1,0.982859671,1
0,0.018493684,0
0,0.018493874,0
1,0.982857704,1
0,0.018495599,0
1,0.982837558,1
0,0.018487548,0
1,0.982584655,1
0,0.018488802,0
1,0.982856452,1
0,0.018491719,0
1,0.881617665,1
0,0.018486077,0
0,0.018499969,0
0,0.02254853,0
0,0.018482661,0
1,0.982855976,1
0,0.018490223,0
1,0.982657492,1
0,0.018500486,0
0,0.018504735,0
0,0.018494315,0
0,0.018487463,0
1,0.98286128,1
1,0.982861042,1
1,0.982861757,1
0,0.018490573,0
0,0.018493986,0
0,0.018496875,0
1,0.982852399,1
1,0.982873619,1
0,0.018486077,0
1,0.982867241,1
0,0.018503789,0
0,0.018491287,0
1,0.982875764,1
0,0.018485021,0
1,0.982868791,1
0,0.018491546,0
0,0.018507686,0
1,0.982866228,1
0,0.018505467,0
0,0.018490894,0
1,0.982795179,1
0,0.018485835,0
0,0.018502271,0
0,0.01849537,0
1,0.982860804,1
0,0.018493146,0
1,0.981899977,1
0,0.018515056,0
1,0.982878447,1
0,0.018494738,0
1,0.981986523,1
0,0.018496202,0
0,0.018498071,0
0,0.018484535,0
0,0.018483443,0
0,0.018494828,0
0,0.018496167,0
1,0.982860148,1
0,0.018488262,0
0,0.018565632,0
1,0.982866347,1
1,0.982803345,1
0,0.018496694,0
0,0.018485826,0
0,0.018489243,0
1,0.938779593,1
0,0.018482426,0
1,0.896878719,1
1,0.982862532,1
0,0.018500706,0
1,0.982806027,1
0,0.018488742,0
0,0.018484468,0
0,0.018500289,0
1,0.982858062,1
1,0.982858717,1
0,0.018491149,0
1,0.982759237,1
1,0.982745111,1
0,0.018490922,0
0,0.018493311,0
0,0.018498262,0
1,0.982855618,1
0,0.018496739,0
1,0.982871771,1
0,0.018495215,0
0,0.018488374,0
1,0.982852161,1
1,0.982863367,1
1,0.982857227,1
1,0.982871652,1
1,0.982863486,1
0,0.499853492,1
0,0.018822188,0
0,0.018502748,0
0,0.018512448,0
0,0.018585766,0
0,0.018486464,0
0,0.018488415,0
0,0.018480456,0
1,0.982859552,1
1,0.98285538,1
